Actual,Predicted
5385.53,6410.6265
6333.17,10276.619
795.0,-1726.1354
9357.22,9479.379
10132.55,10958.674
27176.29,30124.49
10785.3,11142.114
29655.12,30389.23
17050.81,16934.807
1668.67,3707.975
2089.21,2650.2834
9727.93,8846.25
2427.32,2056.5784
2847.46,2597.3894
57.83,3133.2644
24556.05,27409.592
17734.74,16302.709
3618.04,2745.9954
10945.34,11828.581
1205.0,1697.0742
27045.02,30451.73
7086.7,6104.475
1432.82,1340.4801
902.0,415.33057
457.89,397.45667
3290.2,3546.817
13657.4,15388.273
25027.36,25249.555
2167.84,2062.8347
2365.13,2438.6365
12712.18,12862.294
26961.14,30249.031
50015.04,47623.176
25330.53,24009.0
6701.86,6683.7573
16228.29,15750.834
24.88,-209.90375
20.0,-164.38521
3855.09,4028.758
91559.12,92220.43
14083.52,13902.426
5423.0,4096.3516
66.5,178.38503
448.5,266.06342
11061.95,10064.4
25858.23,28440.523
36108.31,29843.5
2350.28,3581.9187
3341.74,4017.333
2035.25,1700.0662
4527.67,6671.183
3260.63,866.83966
26253.79,23242.818
23635.89,23531.715
4926.64,5029.716
16174.81,16881.053
3368.23,2187.76
15222.01,13959.16
22181.68,23172.896
11525.5,19853.037
348.74,1765.0911
12921.25,10664.466
12247.21,13879.907
21397.56,23187.236
21.59,48.508007
1626.76,2089.9338
10829.55,9821.206
149.6,10.2385645
7304.83,6280.6304
232.24,-152.2626
-1.47,2114.6218
985.0,-1148.0316
4840.81,8534.419
619.28,70.20257
10224.75,10518.44
756.0,-995.7642
18725.3,19978.688
3666.44,3815.5496
869.81,346.52673
458.9,-215.31937
823.91,420.6547
5875.01,8784.433
5950.66,6106.0225
4685.72,5741.3
9477.53,10786.479
11903.39,12467.281
18056.9,18536.873
11952.23,10292.858
9177.68,9379.619
545.6,709.02203
17560.82,17926.164
15580.14,17372.826
11481.52,8852.559
2287.79,1873.7341
37062.3,29269.941
19088.29,20166.166
24146.34,21730.117
4602.9,5893.11
2887.74,3059.655
13336.59,12336.937
14908.33,14964.953
4882.8,5088.3237
14854.45,13192.77
75533.08,74486.07
6400.57,7348.058
38278.52,31760.03
17952.59,18462.785
4307.11,4465.408
21138.72,23387.09
64529.19,81419.37
5388.75,3417.2935
19150.85,22770.22
3844.55,5224.3364
47081.42,41516.14
4654.94,4048.364
5106.87,5353.682
9385.15,8455.62
371.23,636.5333
31867.95,32199.697
1704.0,255.26613
3247.04,2503.043
17040.95,14736.226
26162.92,27216.156
33825.42,35197.43
8841.58,8048.825
6775.43,6776.0386
9542.31,8829.67
15366.41,15208.665
112.67,1084.8778
3741.13,4226.237
6979.43,7446.4204
45845.7,47973.09
3163.57,3333.0676
51425.72,54467.273
11551.72,11627.351
1947.5,1249.1388
5791.89,8091.7603
53997.02,56730.867
32345.23,32748.79
6611.42,4706.406
87.0,405.7334
15592.27,15684.726
7946.35,10054.182
36775.93,34622.344
27005.74,28257.549
671.18,403.54388
1002.06,1099.7218
3841.88,3923.4292
57.74,135.29068
2358.6,3297.9946
2956.88,3068.8142
461.87,-569.49615
1330.36,1909.1229
270.51,140.95755
9812.33,9517.703
586.48,877.3929
8891.25,7708.4375
1523.8,2954.3374
549.75,4849.2764
23963.11,30199.852
647.27,1494.6218
7136.02,8865.72
7753.59,8177.718
3776.5,4282.661
24983.18,26517.244
3006.0,988.48584
29020.35,30644.672
1742.0,1777.2972
195.5,-341.1852
26262.59,24185.871
9463.9,10040.757
8402.7,9402.485
58574.33,60342.883
7793.17,6622.2046
54782.08,45136.555
1241.0,1070.0807
4414.95,4840.735
2404.0,5734.8403
2876.13,2449.8381
8.91,197.24736
25913.98,23593.748
2744.75,3071.2422
4642.15,4307.5225
80209.05,75798.836
14568.94,16837.94
4186.35,3814.9172
4675.79,5285.711
25461.65,22911.324
24253.47,23442.725
24244.08,18398.414
52961.05,39384.996
770.0,-207.6405
18074.09,18642.56
18280.3,20411.996
787.08,1407.0621
46269.25,46918.074
18773.8,23881.773
5603.67,6238.733
21128.77,20760.55
9184.07,8248.943
519.0,855.16345
20741.13,19111.166
132.0,633.5874
19124.03,19833.188
1935.83,1834.157
46342.41,40467.79
469.46,738.0719
113623.2,107459.625
19843.31,20043.803
10596.13,9103.512
18.82,21.570265
30102.53,38496.336
17909.49,17965.008
14534.78,17157.613
106452.74,110514.07
338.16,121.419495
6009.34,5090.3354
39414.99,39926.383
8183.33,10177.768
9931.02,11433.242
18166.9,17868.443
26932.96,26320.492
21.18,64.012665
14664.92,14606.579
765.6,713.7629
102013.26,98543.6
1951.44,1593.6865
2036.66,2790.464
4445.0,7053.6875
13755.14,12474.88
8913.7,6909.6987
176.5,95.06118
10578.42,9552.213
52380.67,52261.88
3129.82,3334.1914
20890.29,20594.875
23583.55,28506.418
1267.69,1576.4462
524.01,1709.1804
195.94,-1062.0851
678.58,544.17737
9668.21,4652.7476
11029.01,11270.18
12108.54,10694.96
4232.94,4568.941
32093.15,32285.791
10139.24,9964.393
375.66,1616.186
1760.47,1562.9064
63597.23,62942.004
41581.2,41898.207
92340.09,89558.59
31331.22,28831.984
11139.62,10633.228
-9.12,-1180.7017
9492.96,9021.275
79557.55,84912.0
11847.72,13023.21
464.0,1640.0833
4277.65,5497.2886
661.0,626.11206
14421.85,12753.679
660.52,742.1162
5075.2,4581.4644
25278.61,20130.037
3727.86,3282.7407
4021.62,4259.7085
14164.64,12217.336
7870.95,8500.631
55873.43,58940.883
363.2,157.25034
28662.99,24358.26
8353.31,8592.837
14522.75,13455.887
713.4,2802.2441
15422.98,14950.649
1384.28,1194.8077
0.01,-1003.8216
48.0,3004.8813
118313.33,119366.375
2584.18,3309.4006
3083.58,2752.1797
6079.22,4709.495
11461.57,11841.529
50114.48,46946.027
1329.96,1423.204
1317.47,2739.5737
36865.8,37102.9
38612.79,35162.29
180.21,1076.0134
8368.02,9021.341
88.21,-52.870296
4656.17,4588.851
41503.26,39328.074
21326.99,20362.879
11943.82,15158.183
68.0,-317.63864
6657.14,6845.895
55717.35,59252.156
25632.39,32119.572
299.43,2210.1418
47535.24,41770.082
8691.25,8076.8867
27095.99,29156.955
21.44,-1245.774
39567.71,31818.82
40.0,3303.578
18113.54,17677.838
26300.29,22050.227
670.42,981.4206
4813.12,3976.8
2733.28,2298.265
377.0,616.3194
823.96,750.85236
18863.77,19961.238
4984.4,7576.722
48218.63,50161.02
4463.63,4063.2637
26517.39,24465.045
12930.95,11021.63
7456.83,7251.948
1523.67,981.0395
376.61,91.92946
12733.82,12444.846
255.0,-539.2464
149335.74,144787.19
34275.01,34393.035
30507.54,29862.81
4610.7,4890.299
15170.84,15554.879
18635.2,19041.566
38140.96,38472.78
5155.11,4846.843
21112.51,20924.816
35628.09,35930.39
116781.4,107730.266
840.0,515.4964
5480.33,6228.282
8432.81,9189.42
12620.46,12027.851
4525.9,4490.802
50032.43,50890.742
9152.1,8681.928
49776.85,47820.03
46864.98,39729.004
61915.94,68836.57
6386.89,7355.7935
7580.04,8027.0576
2453.91,3027.8196
47471.94,52298.47
3885.69,3571.5823
2268.04,2778.6938
730.63,1292.0939
55068.72,54299.45
10694.49,11025.968
1126.2,444.83713
1560.22,1733.8618
29345.26,32028.752
1577.58,1289.381
1137.0,1322.795
-60.0,254.4816
29814.76,30775.97
3575.98,4672.423
10095.46,9972.13
16202.31,14439.639
2513.16,2588.823
12181.21,11105.812
5293.05,4631.6846
1205.74,1267.4457
369.9,570.83575
1832.21,1193.7761
1176.42,755.00037
16243.13,15734.249
17715.19,18244.857
59278.67,61759.605
11045.33,10828.936
1586.36,3264.8054
9774.62,8993.686
1636.59,3514.0635
3382.22,3002.4192
134.0,-654.07837
9690.0,9921.054
4691.75,6244.1343
9689.02,9241.585
7074.57,7439.6797
192.4,-78.49851
12086.28,10599.62
3056.94,2920.638
4810.83,4402.4126
5312.65,4364.9814
2564.35,2501.0662
17118.32,17253.021
54634.54,54989.297
30990.47,31313.37
7541.31,7513.2607
2743.0,2994.9922
6333.13,7200.321
4145.36,5265.627
623.9,-202.82484
53226.95,51809.43
6049.57,6197.9595
23636.48,21049.047
20359.5,20626.477
1827.92,2774.2664
1828.57,847.2402
134395.13,136269.52
1556.04,1819.7598
9015.82,13852.155
46.9,62.9664
3868.47,3662.7334
59123.28,42985.285
33485.07,32560.99
41941.43,45633.07
1623.16,2814.1768
5354.0,3928.719
7293.84,7907.051
10497.51,11116.335
141.59,2687.9126
149.24,2093.5974
61116.79,57757.51
16567.72,17200.52
9548.24,9527.079
3195.0,3874.137
8732.46,7940.592
3999.99,4908.3184
83777.82,84013.26
8264.24,8066.3096
275.98,277.00784
3240.06,3842.2678
7981.41,10975.803
10.0,464.3735
6178.12,4394.1562
9915.84,9902.347
16138.85,16124.156
18101.81,16368.051
52502.6,52877.44
11192.79,13169.295
10257.92,12989.491
26992.11,12058.197
26630.73,27363.748
7926.35,7758.4067
10597.29,9286.228
3645.15,6445.976
6788.71,7583.5786
1958.58,561.1372
44293.65,44465.53
43781.03,42686.746
12108.72,14095.673
1588.25,2277.149
3232.27,3223.369
1494.63,2294.2012
2540.06,2159.5552
55638.35,52205.19
20088.32,20376.51
1001.27,679.36914
877.0,1173.4099
35445.31,32606.738
2465.78,3089.0632
15614.46,19625.604
399.84,1376.5803
2479.93,1744.058
400.47,-369.5563
32.21,-328.0716
5633.06,8775.623
71695.63,77984.69
571.8,-1102.2766
10471.76,10463.412
67401.34,69574.945
4926.55,5431.5576
7912.25,7875.154
3834.0,2514.9773
792.0,2380.519
5463.11,5265.853
2479.55,1767.1002
9356.39,10161.878
144.86,-133.86877
24739.31,25130.408
7271.02,9945.178
21916.56,22454.137
9451.79,9933.171
143.0,924.3789
33907.73,33617.63
1201.85,1609.9333
4711.69,5543.0625
198349.17,189050.8
1874.27,3851.4277
10355.22,7914.9946
2124.47,2046.586
5401.63,6770.922
2385.22,2759.3125
6551.15,6518.0757
6400.77,5744.3687
16167.04,18453.99
16.85,-1471.4133
40416.03,40012.65
13887.15,16202.965
26759.47,28494.002
50443.22,54213.234
5510.92,4037.1233
53874.54,58275.82
6213.22,6710.386
18707.15,18831.803
13854.94,12998.63
26460.44,28546.316
19494.0,19596.115
2775.0,4063.3904
795.89,706.93634
102.24,-481.89224
26.9,342.90894
15905.5,17277.451
1860.36,1654.2976
14853.01,14641.71
8468.27,9721.248
14.82,209.1806
9044.08,11171.579
2808.55,3039.538
3473.15,3649.767
4655.44,4651.388
16526.38,15027.739
64214.65,65212.76
12167.77,14014.142
47143.8,48367.34
4359.0,3534.3052
16644.63,16280.02
648.32,9.230925
31968.91,36811.902
6042.65,7469.348
56852.9,39128.676
192.0,-252.36853
162.3,871.8535
4786.54,5257.424
-4.93,10.034783
3387.44,3459.0413
2851.94,4017.513
2803.46,3276.2078
39.08,-815.1402
469.78,534.0794
62653.59,64199.17
1076.0,1417.5813
41320.51,43038.73
8644.14,8537.074
14945.51,13531.529
2028.0,1902.8094
4488.0,1201.968
810.0,2337.9207
37816.36,52264.03
7426.06,6523.159
2308.33,2491.7378
18498.11,16758.803
17385.4,16951.365
382.03,84.45663
220.0,-639.46564
39129.41,45312.08
7542.26,7803.086
3.96,-505.08282
4192.44,4350.7827
4646.74,5034.0063
-5.32,-1147.8097
47419.98,53678.04
6867.74,7511.8374
38002.05,37117.938
17192.65,20870.092
6947.54,7051.347
9630.7,11200.086
23453.26,23250.693
4565.32,5226.381
4128.19,3874.141
521.74,395.7268
37603.73,25835.717
549.56,-92.390625
5453.93,5770.6436
1005.0,2544.9023
16412.38,15747.947
2814.26,2301.4685
2686.94,3257.5715
3254.61,3089.889
8137.62,10051.092
16527.55,16090.438
816.12,424.7749
10811.57,11193.028
379.23,110.73926
842.68,1713.7959
266.14,-37.540367
3880.7,4589.7363
9267.5,10337.936
1001.38,170.25218
4585.92,3024.4797
1757.52,1816.2358
36765.21,35585.28
38541.76,38655.82
34028.54,31638.498
27996.46,27971.848
25159.82,26190.064
175.8,-239.1931
4398.41,5198.204
16630.05,13520.659
33854.81,33920.11
690.31,702.8299
1392.34,1329.7408
20924.36,21681.16
1803.22,599.6449
1673.47,1376.2355
31873.35,35715.266
20353.88,20817.648
3.0,1871.0427
2990.74,3648.8638
14341.86,16507.627
136.32,514.3815
1137.99,963.06757
31870.94,28773.414
6031.39,5376.8174
15965.05,16935.045
5922.06,4775.2256
16809.01,15777.267
3019.15,2789.9788
5052.41,4937.7485
5320.97,6150.966
5472.6,1408.0707
90.0,-156.69696
44284.13,40641.445
24500.51,27240.863
1521.54,2513.4365
157078.45,151911.03
12803.97,13755.053
7446.7,13346.42
8347.88,7967.408
9863.57,10308.467
2673.15,2872.0466
18703.14,11503.726
216.3,141.75674
1956.0,2614.4463
31653.22,30082.719
4898.4,4431.421
2160.22,3231.8228
53292.8,49755.0
9377.77,13732.404
1040.64,1184.902
15359.13,16775.053
254.35,615.4679
4442.76,5656.2466
1536.72,3835.079
1794.57,1238.067
1211.44,566.1008
46385.07,38950.785
7053.3,8440.195
15941.64,17340.95
8560.07,7738.233
184.8,935.40393
1738.76,1238.7251
118957.83,109143.6
2164.0,2302.7354
57.84,163.25177
697.4,870.6064
7736.94,9148.765
11.88,-618.83655
5953.98,6630.8457
590.3,73.28015
67.92,2001.1111
20631.72,18521.564
3123.17,3771.0703
11122.8,12389.217
10169.87,10392.683
199.52,429.74246
967.42,910.0787
432.05,-131.41603
30.0,845.23834
14529.13,16640.963
66642.72,69150.28
29238.64,27549.152
45.0,291.4413
4385.61,4868.366
593.0,503.0522
17946.63,14651.559
42823.68,42164.953
7346.56,7541.8916
273.11,85.02193
11628.29,12223.656
74097.2,69164.11
17923.13,16727.455
19405.58,19225.252
43890.12,55369.74
67580.49,67325.54
93375.52,105649.61
7847.87,7626.659
2325.72,3896.3125
1974.0,2744.4424
7630.66,9264.465
11467.03,13516.6455
4078.19,5288.442
704.12,327.46774
117079.8,118540.71
14489.54,14914.348
369.31,-590.95056
5808.21,5077.791
34253.69,36461.703
5079.17,5163.5415
3958.43,5859.526
12530.8,14801.488
4946.9,4655.287
48984.62,46962.984
44.04,-366.68436
5327.95,4411.8213
3318.74,2793.2673
3094.56,2605.048
63125.99,66901.56
61.92,-53.615364
13120.72,10915.758
1127.57,688.06696
7763.21,7505.7456
7721.77,7241.4526
58228.29,59393.844
4664.84,4399.6514
7736.67,8592.21
609.3,277.80338
55233.58,57321.508
7204.95,6203.8022
54882.58,55871.543
112165.8,112787.05
11695.89,10945.6045
3218.91,3393.214
35977.69,35826.08
205.13,-128.29459
1.98,-153.94048
3906.33,5915.371
2411.7,1774.317
67029.28,58591.45
1821.48,1930.8302
43241.51,40925.348
20003.98,17621.023
16334.72,17164.459
1134.32,1422.5585
5407.16,5068.733
18185.67,19590.041
65321.53,62040.125
50.8,1388.4163
23896.69,24337.621
632.13,474.8477
7866.34,18146.932
3348.6,3841.6238
2828.73,2032.5156
10479.88,10065.849
1350.67,831.74084
870.76,68.79525
25853.28,26306.555
10164.7,8597.34
5764.07,6387.136
13369.42,10989.907
3641.0,5100.238
34931.23,35689.035
13227.2,14064.649
128.3,-347.18216
10300.0,6741.1655
45841.8,54780.008
5184.61,4584.3965
9739.09,7671.884
9636.75,9405.167
738.11,0.5453929
706.38,862.04736
2425.79,1944.7786
56129.72,55000.133
2006.86,2451.1958
2707.0,3290.6333
81263.27,79735.15
25980.07,27280.357
3496.26,633.7345
8193.91,9337.267
21580.04,17831.338
16663.86,17520.35
14209.91,13416.151
6105.0,3153.636
447.34,257.94492
10624.78,14834.584
2172.13,1040.339
11534.32,10901.022
5862.14,4273.623
155.25,139.80498
4455.71,5102.1123
12.03,277.61316
31170.17,28847.662
2964.15,2081.793
5305.33,5482.145
76887.18,73634.59
4333.56,5299.904
2536.24,2493.9207
22436.49,21817.605
2009.97,423.1686
20958.23,22392.885
399.0,-817.91425
2208.33,2653.735
1360.5,1929.5061
13334.31,13151.042
2653.92,2673.235
7102.21,6940.778
45256.14,42334.43
31100.45,31729.447
32728.41,36586.42
27720.63,29474.73
134152.28,128091.445
26503.72,27038.057
11364.92,8010.6807
50789.38,47511.36
15830.3,15085.241
20833.84,20314.562
1395.0,2783.3018
1018.0,1970.5054
1141.5,136.87254
38953.02,36346.92
50.92,126.01877
29490.44,31328.826
3942.73,4829.2856
470.43,-113.2243
3459.0,3838.5896
11165.57,10364.444
1807.5,972.5001
1568.0,183.58356
31940.87,30770.752
50527.1,48584.008
600.44,1244.8505
121102.05,116228.42
15143.81,15212.212
115393.05,113233.336
10811.52,11430.223
5.0,-33.940075
12317.99,12845.705
23426.83,24709.773
21009.6,19802.242
56874.78,57543.23
12328.44,13899.237
368.62,395.6862
9174.73,9096.988
11592.42,12207.703
589.66,642.824
114.92,-347.6233
4061.35,3407.1123
49346.99,52683.695
24083.79,20030.129
4066.82,6447.897
51333.59,52119.215
50353.14,51361.684
19243.52,20531.734
1398.7,1728.2223
14593.85,10198.923
4266.72,3898.4082
8340.86,10306.941
2004.01,690.2812
4552.36,5372.7905
4093.78,4250.017
63718.1,60647.477
110.94,580.25433
1555.93,1439.6929
1967.11,2279.1055
14782.52,17927.367
4513.77,5722.133
558.01,1135.594
10672.28,11106.153
60230.04,56887.504
2610.78,2738.61
64149.1,63948.418
2048.37,1923.448
36.36,1102.3851
62713.22,67900.805
61.6,23.037973
13322.17,15296.301
24407.47,24889.46
23529.05,25148.28
5202.49,5651.622
225.3,-4.2113414
17877.94,17595.783
8114.18,8080.037
17542.37,20418.182
105.22,483.70032
2144.06,1962.5802
3667.25,2690.139
4854.3,5664.616
3138.3,3498.0325
2770.0,819.98047
12106.01,11396.823
1807.62,1733.6921
43.25,-139.0835
3986.6,4210.1978
1014.44,2181.2734
61699.51,52050.133
142.55,241.07472
12614.9,14182.29
6097.0,4660.2876
68.72,211.2301
22591.95,21411.18
16145.0,15557.675
8432.07,9367.773
581.5,943.1647
2525.92,3062.8372
14086.12,12209.615
332.19,-524.12897
352.0,233.12756
11418.14,10561.525
111673.55,108416.05
65873.22,70297.3
1806.0,1324.135
28823.35,19564.611
391.04,1367.0194
575.0,794.9069
7784.62,9029.211
19366.44,20382.93
23914.94,20709.238
26566.66,23476.98
2548.16,1649.4684
34726.21,36001.094
32.44,97.6184
14476.85,22260.664
17943.82,19656.908
60.0,686.7397
6283.58,6451.369
892.1,1405.4915
28882.61,27607.236
813.46,686.92847
67132.23,68141.945
7964.75,6279.0664
2522.01,2710.7373
65672.02,68987.08
8025.5,8768.405
1992.06,3540.1938
1809.45,1678.5864
52735.59,43224.062
2581.21,3326.7703
18163.66,17374.365
808.0,935.77466
16645.71,15616.805
6591.5,7336.222
26407.53,26054.293
16227.45,15851.187
308.35,420.87982
5076.86,2724.0066
10451.89,17949.246
1544.1,1839.7235
8021.49,7935.4067
5159.64,5225.6
69795.8,68074.51
1889.83,1435.8992
886.38,272.32166
2088.0,2487.0908
49.58,-820.32404
11604.69,13238.683
2379.75,3278.1692
7566.13,7954.2437
1396.62,1531.7944
4860.79,6207.425
48159.92,43201.094
16270.25,16491.432
6487.58,6710.545
2111.6,237.78424
4555.51,3862.647
182296.84,178704.7
2210.0,3321.157
44300.63,44774.035
77018.69,82325.13
5417.68,7043.822
30887.02,29557.115
2151.54,2727.1758
17543.81,17853.297
4610.78,4452.36
4030.37,4388.8833
26011.81,35158.86
35237.13,34092.86
12618.56,11389.369
9369.8,10092.629
3359.67,3379.6775
5022.08,5222.718
4426.78,4664.1577
157.2,-244.42757
2072.26,3160.9006
41848.99,40458.387
13033.36,11974.629
19996.62,17234.863
473.52,2038.1687
14430.06,14798.967
156281.98,167474.2
1516.0,1943.1094
10703.57,10217.044
2500.06,2317.2393
3861.86,5150.61
3524.6,4590.091
5169.65,6591.3223
9328.55,7999.4272
48395.49,47535.18
5335.0,3381.254
66825.98,66558.836
24320.93,18958.814
28684.26,29761.498
4386.0,6465.4004
12502.64,15494.8955
53.89,285.50375
94543.39,98277.734
108.0,256.30533
37109.06,32865.863
23311.5,23645.969
5525.11,5767.2227
167.27,191.44453
8434.94,7490.781
6937.48,8074.258
1348.86,1791.1859
11926.82,14912.562
552.97,749.7284
22280.64,24553.846
7501.9,6621.5996
28211.73,31068.84
18967.27,15670.446
5291.98,7313.588
13564.58,16030.424
24284.91,23316.16
74.93,-319.74368
12333.88,10620.32
4739.14,4470.2383
5489.03,5127.25
44.0,260.26263
879.83,767.05237
5511.06,3563.9412
3202.68,3584.78
1490.0,3055.206
39176.72,46701.5
8218.07,8588.512
31.92,289.7802
16451.16,18689.078
14611.7,14745.448
2071.97,2006.248
1461.25,860.9247
4653.64,6824.1055
14483.09,13997.341
36183.59,32039.096
267.7,-602.99945
36776.79,38932.055
4600.96,3933.557
4190.0,4734.236
20494.75,18199.146
223.09,837.69006
8286.39,8559.298
7.08,3.7140188
9962.24,10371.014
28387.83,24523.664
2687.33,3159.282
3670.35,3555.1272
47216.82,48062.633
13.42,1539.1788
1850.3,2684.6565
88.0,-119.9726
52441.71,50113.43
14449.15,11560.443
103035.68,104197.97
11998.93,13444.735
39952.95,40684.676
11686.75,14091.796
128113.46,87599.97
1132.04,1559.3944
38510.56,37781.625
23350.03,22629.49
1194.0,1627.393
23233.41,23758.904
1868.32,1489.0524
3469.33,2911.9888
4508.21,5097.8496
6343.36,7663.0664
627.63,763.37964
19780.52,14967.892
13246.43,17912.377
15872.66,15756.665
315.94,733.4571
1702.01,728.5038
8949.58,10823.757
7403.93,10408.823
17324.05,16291.501
37189.64,36390.766
449.64,374.6194
61278.07,64259.027
945.59,1674.7264
568.01,-17.291716
2160.68,2631.5718
234.0,922.4069
22381.87,23088.756
11266.42,10766.448
3820.04,4316.6064
8023.02,9587.097
28208.97,27578.158
187.32,197.16028
8664.28,8412.713
550.47,394.54642
66773.55,66725.43
323.48,781.6086
1637.0,747.4554
9040.23,8396.107
69345.44,59704.633
22903.65,23833.838
17955.21,16157.086
15483.86,16939.932
33935.45,34360.387
408.26,949.4301
20520.28,23158.377
8046.85,8054.114
2509.5,3413.8035
8554.46,8162.165
6584.52,7078.6646
712.0,2467.328
52901.88,49934.477
6411.73,7567.2095
6682.6,6416.3086
10.0,306.32355
2366.26,3528.3174
4839.25,4746.8335
1928.15,3269.881
207.13,-11.56546
51110.51,42483.2
27664.4,26718.06
11034.08,12019.673
7382.84,3958.8867
10166.95,11026.607
13483.0,11756.364
13570.44,18775.688
401.66,395.1881
19545.9,20259.482
71.1,-135.21164
15513.89,15269.6875
20.0,299.57986
3863.15,2285.4175
1367.0,1053.2168
20027.22,20929.182
8933.11,8326.44
14092.14,13346.486
321.6,378.408
34884.49,35892.508
1120.44,4018.2524
1166.0,1601.6221
21945.63,21209.322
55350.62,62827.754
41039.68,38562.37
3797.7,4617.765
1492.66,1232.8329
19695.72,13527.369
14806.27,12258.096
212.52,362.24506
67677.85,69387.586
14090.07,14091.423
44409.27,40651.754
4487.62,6767.2944
2445.87,1875.4373
28675.45,23585.514
236.83,158.72417
76.55,-730.84717
1722.12,1758.6355
56717.46,64159.816
302.56,476.32916
9225.0,9795.751
14283.77,14748.3955
24126.85,21478.951
8185.65,6680.1655
10856.84,10597.06
17142.75,16574.416
12050.84,8337.025
8203.05,6815.4897
41051.86,41028.164
21383.5,20595.982
37781.81,36046.477
5689.45,6331.3403
2221.91,1378.0078
26472.07,25598.953
459.0,-561.6492
1437.4,2071.352
